Entry,0,1,2,3,4,5,6,7,8
B1160,0.92752356322,-0.0730782637798,-4.28050060633,19.2889907068,-9.66512462794,3.71445325684,-4.44646145741,-4.92731910851,-1.62520415615
B1161,1.23933157043,-3.85623264661,5.01995700555,3.53854305829,-17.9113129453,-0.373550862769,-7.71872114245,-6.82504502468,-0.29069715308
B1162,0.164207200986,-13.2251619585,-9.24178399651,-8.35934557109,9.08676964556,-1.56695235433,-7.04028381628,5.46638645047,-6.02195346573
B1163,1.84707506562,3.38718082028,3.51681793607,11.0796611971,-1.50895579867,13.1889462803,-1.80097910805,-6.21184488567,8.74111304557
B1164,-1.14631510473,13.8169633647,-3.77554251171,-6.63175146869,-1.08873652868,-6.52223508227,-2.27322634001,-1.06261270978,-0.0112588375476
B1165,4.52968109021,-2.18484814654,3.70306746682,13.5848395103,1.65236343326,-7.36524053429,-7.43942297829,2.94124778764,2.27121913147
B1166,-6.66271417178,-2.78956288027,-8.60109167147,4.57865305245,2.99174128813,-1.7292894844,-7.08739229275,-15.384886103,-12.98878093
B1167,-9.49102143889,-3.29257766373,-3.18456938386,-1.26302502851,4.20050052866,-1.53467232153,-5.44868540946,-5.13419244252,-7.49458084211
B1168,7.82084060704,-2.97228478746,4.88560505912,-4.61056220968,-1.86237755499,-11.232317859,-3.1650990856,-15.9753500362,-6.34233070691
B1169,2.98947970213,-10.4781171565,1.87850958121,-1.558912242,-2.17819647156,0.850225620329,0.584777188871,-13.6776945045,-4.82430627974
B1170,9.13841832467,-13.547375714,-1.83537879873,-1.752304272,8.72878157796,-2.10949569881,-3.15484508944,-6.23377108566,-2.99824473391
B1171,-22.6762911626,-10.9674334307,-4.57647454754,-3.12776464401,1.06368439638,-4.00315517543,5.88875803573,-6.27595562899,4.56303748394
B1172,6.6975683033,3.61178510904,-6.14850047744,15.7935950393,-13.1317259208,0.682216458497,-10.7476659505,7.9978999408,-7.43373423537
B1173,4.75770078054,-9.84644393602,1.0731750142,11.1422212455,8.92608757248,-7.64207340551,-2.80759832763,0.0206927134649,-0.235886740607
B1174,6.63652785945,-2.99778985812,1.00663123271,-2.14934706227,9.09348001402,0.472693403923,-4.10993764137,4.59091259491,-7.58346640502
B1175,4.95791604966,1.06915898171,-0.729137301264,-2.75057476302,12.1769669575,0.573456077816,-1.73736123374,-3.70298925861,-7.33728279757
B1176,12.7572117392,-4.59493701765,1.25473638413,3.19002018546,11.3117586871,5.08985676767,2.28993483373,-3.95297523783,-6.54964835522
B1177,3.82146800817,-5.5449497372,-0.296961552102,7.71979424249,14.5526946248,2.06252304707,-5.87494783094,-2.96954322988,-1.06961661481
B1179,19.0899739195,5.57444091696,5.9295928365,3.60315533531,14.9466603389,-0.372204162044,2.60643934957,-1.77137608535,2.93878160514
B1180,6.50244909858,16.548086182,-9.72231178862,9.08887890833,-4.3703032408,1.48121449368,-1.25852386975,0.97493706539,-1.20746059601
B1181,6.65586536961,14.8240665215,-2.79474816546,15.6514361644,-6.3393956756,-4.60923860257,-0.508517278592,3.72309194458,-5.20916526682
B1183,17.9175120428,-6.97513352008,-6.48351317551,-11.3879140202,0.534385407496,1.77272158736,-11.2917941588,6.03856472715,4.62451395096
B1184,18.0826893685,-6.96248618977,-6.58014632557,-11.4550967614,0.700477333788,2.09533281583,-11.5471246893,5.84746269251,4.65424179065
B1185,16.1310029545,-2.80121221936,-3.19164711623,-9.07517765322,0.288374249137,6.4223571988,-16.6315644457,3.17999200597,3.21165683215
B1186,10.8702537553,5.71487623068,-10.8894587593,-2.49002400555,11.6661088081,7.63746469392,-4.29475810908,-8.67310743731,0.745644940375
B1187,13.8588998373,-4.40189336706,-8.9803319748,-11.2847077241,-1.30653964937,2.26143625471,-9.8384741924,-1.57343197344,10.2371063425
B1188,1.59556860997,-5.26238400527,-6.14824777829,-6.29995754819,11.7203827155,2.28859014319,-1.82346367356,-6.29381465703,-2.70505629183
B1189,8.5368352167,-13.4729058981,-0.846879285447,-14.1899846538,-1.29853013569,3.45897887031,-3.54792950979,4.27864712508,5.39405853213
B1190,23.6535834967,-12.4304694462,-3.70731243565,-12.5488052997,1.34618811958,3.22878979661,-12.5149530692,10.6598591752,8.28101160319
B1191,-3.40367875071,-12.5930919742,4.08330706418,-10.5901515376,-3.32991001114,6.72943566715,-10.3933030538,8.76892637805,-2.07432103979
B1192,10.8933767734,-14.5154860251,-1.23355414045,-10.1886915105,2.9073438922,8.70284043765,-7.56058615682,6.43413822154,4.45189234848
B1193,1.75159718673,-8.21518437883,9.39619674905,-14.7936522424,-10.4337474702,8.85247281072,-5.26670981974,-0.805891731321,6.18282687336
B1194,19.1731004197,1.52470904561,-2.6831302503,1.02554883445,15.3133638349,3.61606297667,-1.03360382812,-3.40808705838,2.61795181822
B1195,15.4305940416,6.4333398421,-8.10666002589,-6.30571807361,3.58598201714,4.2714709885,5.10254015852,0.806199183416,3.80220487602
B1196,-4.25818717494,-5.206342246,-2.88810409534,6.85559899264,-13.315232273,3.99782800147,-10.5295741303,-8.91737761381,3.85178761196
B1197,0.631937429454,-5.14172661846,-0.334778055176,14.3218843633,-17.0387817387,-3.46881611417,-6.74219321658,-9.95084892841,7.90147174984
B1201,14.0957636786,-13.7277317011,-3.8611749989,6.25025922504,10.4127119146,4.11414965943,-0.999453300221,-6.11131974436,0.516265061613
B1202,13.659808501,-1.1340165605,-1.22899766475,22.7240187464,-8.7008503447,3.93731809201,-4.84490193095,5.53199476088,-4.26688893781
B1203,11.0230360686,0.831843933121,-4.19923665926,21.4791600518,9.98491881789,4.51525121401,2.7684199442,-3.97237553992,-4.05707408418
B1204,8.48155326438,13.0995645052,-0.414239110462,3.23056062872,-8.35970558886,9.8565426507,1.43149420723,4.05230531039,2.77464140011
B1205,18.6351786728,3.80319398641,-13.6107171057,-10.649828015,5.1195788411,-7.5159728036,-3.54937948105,9.68084518327,-2.41422543267
B1206,16.5435817903,-8.21676489529,-3.27035461038,-7.92733448077,2.61036879212,-2.59208529007,-11.1458037227,7.32009665541,3.41096509289
B1207,-2.55460995624,0.916177503434,-16.1480632367,-0.615425581133,-0.419958628273,3.46171478455,-9.10301442448,-3.38704333141,-3.93708351206
B1208,7.37365654953,-1.49107912032,2.4079821234,-3.89936434787,-3.66043493654,0.9888521958,-5.81088701217,8.43396941885,8.4730637192
B1209,3.59956146687,5.41770465327,-5.05599765281,-6.01208136656,-6.9952538922,-4.16202701829,-2.50319636391,1.68158783134,2.89742120805
B1210,6.95402730701,2.68621978691,0.795227530832,17.948188975,-17.9980545655,1.11075337523,-12.787304401,-7.23219478677,-0.0845113537698
B1211,-0.374622430077,-9.8907467922,-4.97979923012,-5.79298700844,8.63974435707,-1.6621011847,-4.40549958779,-5.90096653969,-9.63649599646
B1216,-3.0640693789,-5.62798377633,-0.817265376226,-6.70626262044,-3.2472252288,-10.4219296141,-8.98170567978,-1.10985714103,2.63031996045
B1217,17.536209236,-7.75313692529,-1.7288520091,-14.7911365889,0.856259562965,-5.00637160093,-14.2386512092,6.93705123698,12.1390472524
B1218,-8.00150998605,1.09374703156,2.5646488164,-3.04379901397,-1.50807900343,16.6908588618,5.04285864703,-4.21923354751,-0.826787348109
B1219,-8.59026088786,-3.72103169176,7.61958425247,-2.57468166765,-5.13445643423,17.4890791805,6.71424075678,-0.0925405046285,-0.125555384375
B1220,-1.39355121058,-6.23226174534,8.30014783534,-8.10334801718,4.13884469647,7.79378346983,-2.56963187615,-1.49983304446,-8.86310369827
B1222,-16.914853852,14.444959879,12.5862619769,-6.12476637912,9.04567222721,-1.47388416499,1.50337826412,9.03851788649,-6.58789944079
B1223,6.53417015622,1.55044402355,-5.08208464667,11.7651651803,-3.16308430648,-6.84673338846,-5.9886856411,5.36884016792,-6.54001950568
B1224,19.7817129081,6.30895144373,-6.2190911312,-1.69402553358,5.45795582732,4.36760288484,2.22226628015,8.41292144171,4.76838088104
B1225,-8.10774985485,3.21080658723,10.3631557402,-2.93512640416,-1.23326478514,-13.1776920622,-6.50573939324,-3.46807642202,3.98181284642
B1227,-7.80071253823,-6.52903666492,-0.192598205052,-0.986008726209,8.00468915979,2.96482974576,-6.84976365765,9.41419419555,-4.0693495996
B1228,-1.63527244016,-1.77875306545,11.9250803409,-12.9639356468,-0.512762813988,-13.8107634096,-16.4936356866,12.6004722697,1.06342680679
B1229,3.92067810674,9.09494854261,5.35276764382,-3.80572080619,6.372842052,-9.08313069652,-12.026750172,12.780613092,3.69034476545
B1230,3.77937357923,4.12922433601,5.24017266456,-5.99325290396,6.04976980134,-7.17604015255,-12.7454399691,9.19717279934,2.57672270418
B1231,4.41524557437,0.40408233115,4.7543719899,-8.27175349408,2.50740513095,-12.9338049981,-16.2010365687,8.36650872644,10.0127353037
B1232,-3.98959877635,10.4012135178,-13.4421000642,10.8137202743,-2.44010630898,-2.09102708552,3.00109282335,3.53466409022,11.124616572
B1233,0.595942461459,3.34579656565,7.7363621394,21.33601,-1.63041008853,8.38921605542,-10.9756205152,3.1595327132,-7.23832120727
B1234,-11.4290715982,6.87839527243,7.34338513021,2.06473419716,7.18332723567,-3.44413580762,-7.17407726117,-1.80915744299,-2.77900454204
B1235,20.001364492,6.73449693867,-6.37675233924,-2.24040656143,5.60798246342,4.71325886128,2.02347948044,8.61432296626,4.29577679079
B1236,-12.3550050056,-2.34846148987,5.97957357168,7.66195966885,6.28417492616,-3.35097209921,-2.91704124345,-8.04965550104,-10.016554845
B1237,-14.9677173558,-12.2822991156,-0.02143981957,-0.601453759736,-1.09593934943,-3.18200718613,5.06606014461,-9.89226644651,9.58153335165
B1238,-0.0252360550286,-2.57151024261,5.45274222886,15.7771726479,-2.8687017343,8.89583953083,-0.717732641342,6.06073714019,-5.55208817258
B1239,-8.11797418388,-0.28277738923,-16.9481524812,-1.15572310106,-7.93462228084,-0.918887462935,-2.37058223619,5.82512812426,-1.43599924076
B1240,-16.4039763489,-9.12679603148,-12.73706371,-1.78860082118,-7.2501095064,0.179184501909,3.94070079769,0.378077345283,6.36908068042
B1241,-5.39002532069,-9.94098177544,0.538771059291,-3.06549440204,-14.3742076911,-7.54838563793,3.29816732301,-1.26719697283,15.5280814382
B1242,-3.74133485247,-9.55400831819,1.65258923166,-3.1830113642,-14.9641725582,-7.254193118,1.79771955014,-1.21325304988,14.7687668841
B1243,-4.90807030265,-2.57732371625,4.36853798387,-8.55152041452,-8.66472125699,-3.28579133153,-4.13344500498,-11.2669604842,4.07482087188
B1244,-5.28192458889,-6.08286938211,-3.7810084352,4.57253351655,-0.256857691847,4.27650224805,-8.36192554617,-9.87672794951,0.834881751657
B1245,-0.536815833666,-3.53696572551,-4.90394328743,19.8307668089,-6.90990117236,3.7231487184,-9.13173725823,-8.98275089788,-10.9349261523
B1246,1.89902098365,-1.86265534135,-0.388063467517,15.3666943821,-12.0660132661,-0.841278068502,-3.21639052368,4.12959203973,-6.78300996489
B1247,0.253192545717,11.3516899949,2.41592615986,1.67161205749,-3.79272550619,-2.31128766749,3.65947873113,5.49575763416,-3.78626095533
B1251,6.05821586842,-5.63050145677,-15.2333353448,-4.79763083258,9.41271459482,-2.23481965674,0.831894997188,-0.0539543103252,-1.23132433965
B1252,10.9540712413,18.6108241758,6.24364929335,9.38912159203,-4.60702040806,-0.541144547809,-6.90634554522,-9.67833709475,11.1443267491
BLANK,1.43519056487,0.275302358257,2.25530649585,4.4473378725,0.106384699129,1.93199079944,-0.326781091872,-1.11827258848,-0.233849902815
M1345,12.9831505155,-15.6282185993,6.3624659698,-0.103248077495,-9.08443868392,-1.55109912366,1.31622542121,2.67523694984,-0.640885190929
M1347,4.55438169891,-6.22872838152,9.27300767137,-3.50116211605,-14.1689681469,-0.253885513208,4.21757949628,-5.23120003539,2.1409488227
M1351,25.4084942019,-23.7917434524,12.9302083276,3.78423844298,-7.85529143447,-11.4757525125,18.3607773266,4.35577023999,-5.48948525146
M1352,25.2486257629,-23.510841189,12.7480648695,3.80736516137,-7.76054409642,-11.2542368793,18.4853209374,4.22742171759,-5.17756844903
M1353,25.576224744,-23.8102956868,12.9122521233,3.9481777102,-7.71279742088,-11.3677049915,18.4299482646,4.38932627513,-5.45936430769
M1354,25.5588057069,-23.5544950631,12.8488428469,3.69863445323,-7.76941209294,-11.133339624,18.3904754466,4.3739921577,-5.23474833727
M1356,25.6357636497,-23.6201938259,12.7069217039,3.87315266,-7.88212156216,-11.3160046675,18.1638011323,4.42916455708,-5.28638999883
M1357,25.4229957093,-23.7134713871,12.8660062479,3.86813340009,-7.89882032895,-11.3365109913,18.1853146729,4.29718892099,-5.15200835472
M1358,13.7339865554,3.14341142572,-3.22769374591,-3.34498356766,7.89350921196,-4.0878877813,-4.1645063672,8.03174221475,6.85686498932
M1359,22.4161423096,-9.12112574597,12.7478635487,5.7627731635,2.00378423866,-5.29915517452,16.1262303812,6.11101054267,2.1185088228
M1360,17.6017783979,-18.5483590255,9.4790534999,6.19640570626,-5.10867949531,-6.71742560407,8.66282063828,0.819713158329,-2.70290188993
M1361,25.2433322383,-23.8322245348,13.0075314015,3.76795592812,-7.89283065618,-11.0302417289,18.1867730823,4.37663340764,-5.60929169308
M1362,-4.7906252523,-1.2367670742,11.890971916,2.11322709041,-1.22393201909,6.17757105313,4.79544871754,-2.08469506056,-2.00119984322
M1363,-4.25858145354,-10.4989343809,7.5792836547,-5.9643304886,-10.0392758162,6.61091160808,-4.74471338915,-3.0441766461,0.729367685557
M1364,3.74252528911,6.13787437418,-3.78572812219,0.153642305337,-11.513698887,-8.07152435031,1.84993185121,-4.98613794184,-4.62496822845
M1365,10.2564511493,6.05936284138,0.192828030276,-0.932372048039,-3.79252925132,6.76043834333,12.5102776066,-2.26134524821,-0.26229463222
M1366,-6.26994784028,-1.89847382806,-1.23274761861,8.56178746558,12.1199856453,-5.12080705209,5.22375272736,-6.07601606998,8.65252113154
M1367,-14.5588822678,4.331362097,-10.8281592785,5.88614976322,6.56219395731,2.32423329273,11.6770618505,2.32906017545,7.20065926372
M1368,-4.41576421188,-2.1619159225,1.15723914535,5.65078669202,-9.76729905056,-11.1833294479,0.314051812586,-7.70845218043,9.86313865171
M1370,-3.67712163903,-7.49113228277,8.98821652906,4.09700839606,-17.9185843717,-2.28970301224,-7.95272345467,-13.9443943919,11.4581326897
M1371,3.84656748898,12.1674819753,3.19979364926,8.63714882306,-4.98944123436,2.52923811435,11.201991372,-0.314835008072,-3.05344314115
M1378,3.63917008566,3.60750749239,-4.96138724921,-1.48015448301,5.4866494672,15.0607853569,-2.4613610523,5.98726140708,4.13006945912
M1379,1.57212982683,24.1729201971,4.09326627286,-5.13850799241,1.46126342665,-7.78493747978,4.81601367125,4.0251126445,-5.30598758778
M1380,-18.2613975901,-7.42785811693,-9.0091963757,-2.96085903629,2.0052832642,-2.90878690934,3.82860941626,-1.26141128067,-0.577565880672
M1383,6.87940935746,20.5081416218,-7.85764251668,-5.5366750455,-5.20250681274,-1.27154016577,6.77569820549,4.99042309252,0.134362846547
M1385,9.31900066051,14.3065885322,-1.11187767506,-5.72531396292,0.806673157238,3.31875109449,-1.43050774447,3.33125054197,7.70370111265
M1396,9.15895954458,1.20279897744,-1.93775214447,13.8496867378,1.28227879826,0.363209954444,-4.90961819386,4.15214988073,-5.18465483129
M1404,2.75912341477,8.18132235007,4.54854772208,16.1339933914,1.96126534493,10.3287840249,1.80110273062,-4.68216235415,1.97841323698
M1405,-7.13457871089,2.13687890921,5.18991524895,-2.49586317382,-9.05162822946,7.40780813074,2.00243125243,5.10379881028,-2.01428662138
M1406,-15.3641085514,-11.60542429,15.4686906991,-14.6878172065,-7.60848735061,14.5153971351,0.683422244868,-4.31336607332,6.77711721084
M1407,-15.0354788567,-11.692952836,15.4443751372,-14.5808208099,-7.68259706665,14.5501126784,0.794884808353,-4.33169656304,6.7759976318
M1408,-15.3007043357,-11.7808013743,15.2763120866,-14.6826715739,-7.60355896062,14.3753815574,1.02641269497,-4.34106769912,6.8004388926
M1410,4.09433332439,-0.241519092584,-5.27924226696,-3.29034592934,8.71105730764,5.07232282155,-4.74002209301,6.89968357088,1.95201244188
M1412,13.1207004357,-14.1374522343,4.89688370626,5.13082571797,16.2984949866,-10.7809666305,0.942821304264,1.15535656453,2.580912042
M1413,-9.14576337868,-5.56410581982,0.37049155504,-0.168687639046,-6.62864192366,0.806195518142,1.1804434965,-10.2013977947,0.43504840394
M1414,-4.2425880766,3.29685752984,8.82119907065,3.38033435135,0.454527735071,7.1583403934,3.78472008602,0.878594845671,3.41060448475
M1417,-0.340885301797,3.12254465016,-7.49850172182,-0.0522712534009,4.28625023177,4.56637989668,-0.871537813032,17.1867040598,4.10310754639
M1419,-3.05003819315,-8.35470417994,5.16737083982,-7.42835720804,-1.7473539502,9.38005404373,5.34634158661,0.295511312942,-9.71026422381
M1420,3.95580686857,-7.60173738107,-0.502122373996,4.8524206657,-3.66780845089,-4.52227403694,-11.3310481818,6.75080513883,0.894475455219
M1425,-5.05215246049,11.4157011467,8.69627996141,1.57984747261,6.0254917727,-5.22406068371,-3.09840203907,-4.93080595576,-0.0782512484802
M1428,-21.9527555581,-11.3496830789,-6.5629703949,8.88234419035,1.06434355746,-8.71611744684,11.0395302405,-2.15078291518,3.87037850182
M1429,17.3314357149,-7.53270501924,12.6008643277,7.596744637,6.71559875926,7.05814298893,6.42493315306,6.52669105335,4.71309428874
M1430,17.8494390435,-7.73740788948,6.67283210155,7.75475698865,19.6163415715,1.83715090545,4.43677579311,3.81774996885,2.49416783658
M1431,20.5141780097,3.43612404994,-5.04023534643,-9.36413406178,-0.870400556583,3.48834719568,1.14088336406,-3.07722999038,1.95718471771
M1432,20.675106359,2.51255278454,-2.70867692047,-11.6769095231,1.75836084602,3.27877646817,-0.469200284313,-2.19255151851,9.18809183091
M1433,19.338805527,-13.6360311311,6.74947373769,6.70987986515,9.07151847666,4.04836442454,8.09890541866,3.68404322311,0.898295902794
M1438,-3.95719796836,7.79914983015,-6.16061951025,-4.50391327748,-3.59017434776,-12.3388593319,-1.30787446385,-1.26227341685,2.12622468276
M1463,0.914270557469,5.83188536765,-1.82420069087,22.8682295105,10.3757520088,2.96630849771,-2.60867055357,3.30622239797,-3.64743233304
M1464,-4.14257638444,3.61287035562,3.83727194587,2.10942882427,-3.55055628142,15.6818725049,9.23850968254,5.71209673198,-7.58461331642
M1465,-2.87356998224,13.9334326257,16.7207473666,7.81873060571,3.45540193289,-10.9778721896,4.18570193181,8.1541166046,-7.3312926293
M1466,12.9067896629,-12.5191671691,10.5081722074,4.12161123431,-12.1682064269,-9.38088113704,14.0136003028,1.75758387567,0.040968191077
M1467,2.26357719277,-13.0334891997,-0.947967807496,-6.66047103731,-13.5906759533,-8.01946543751,7.51909416701,13.2083422555,0.517240370144
M1469,-11.3502434067,-3.23405626125,-4.01041573124,12.2061243608,-2.56825269525,3.30963080337,3.49510064419,6.83606143888,7.17470556831
M1470,1.61757635885,-1.24933057155,-21.4291613578,-6.89212849372,0.0152414237012,-10.8010493748,1.99399197197,2.52795446975,5.01512552395
M1471,8.16939872423,-3.99408509521,1.49116662953,1.47125339865,0.288448058692,-8.30441162469,-9.19547269359,7.39856164097,-3.1457523098
M1472,13.1437356989,-14.437149121,4.97882866689,5.27137255204,16.5386195216,-10.8812485408,0.647034012625,1.07449451056,2.32273042456
M1473,-6.6673270395,2.48419628407,-3.19911791558,20.5710795346,10.1903739155,1.20473501668,2.81092241421,3.50718176438,5.07958451209
M1474,-13.9631630472,1.41531035106,-3.3159703432,19.1020637553,10.1106302736,1.11350982966,9.06535253491,3.84386528451,14.2904003971
M1475,-15.4783238732,-2.30711510026,-0.323065691305,14.3191219051,0.974017216904,9.20360987731,13.2085238814,5.87246604545,8.34380534762
M1476,-16.7565705598,5.45118131894,-10.8707011661,9.90571312279,10.9464272152,2.52789002539,6.64317171945,7.07214566495,12.2991631532
M1478,1.21993051479,2.01304980332,-5.46181375801,4.18892377617,-3.81661106891,7.69640678904,-0.871501161732,10.941911527,6.16632332267
M1479,-15.1134782383,-2.95731984469,-12.475544265,-5.31425926432,-2.62026430302,-0.995714209111,1.65979460259,7.51341160366,-2.22563625353
M1480,8.18391008384,20.2203175129,-8.83155513364,-0.188903924202,-8.77519782202,2.60427930359,6.59006036756,-0.088493188694,-0.768731040691
